movie_id,title,year,genres,overview,source,status,source_domain,mismatch_start,audit_round,audit_flag,audit_notes
1899,Passion in the Desert (1998),1998,Adventure|Drama,"Young French officer Augustin Robert escorts artist Jean-Michel Venture de Paradis to Egypt during Napoleon's Egyptian campaign. Napoleon sent de Paradis to record Egypt's great monuments and temples that are destroyed by French soldiers in acts of barbarism. During combat, Augustin and Jean-Michel are separated from their regiment, and they start wandering through the desert fighting for their life. In one of the canyons Augustin meets a leopard he names Simoom and a strange bond between them appears.",https://www.themoviedb.org/movie/60951,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
1901,Dear Jesse (1997),1997,Documentary,"In 1996, at age 30, native son Tim Kirkman returns to North Carolina to explore the parallels and differences between himself and Jesse Helms: they're from the same town and college, with media interests, from families blessed by adoptions, Baptists by upbringing.",https://www.themoviedb.org/movie/416437,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
1905,Marie Baie Des Anges (1997),1997,Drama,"A random montage of disturbing images tell a story about one summer in the lives of two teenagers who somehow find love within each other, Orso and Marie. After they realize this, they run off to a hidden island off the coast of France where they can not be bothered until Orso's hunger for danger and crime become too much for him, forcing him to return to his normal life...",https://www.themoviedb.org/movie/47481,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
1924,Plan 9 from Outer Space (1958),1958,Horror|Sci-Fi,"In California, an old man (Bela Lugosi) grieves the loss of his wife (Vampira) and on the next day he also dies. However, the space soldier Eros and her mate Tanna use an electric device to resurrect them both and the strong Inspector Clay (Tor Johnson) that was murdered by the couple. Their intention is not to conquest Earth but to stop mankind from developing the powerful bomb ""Solobonite"" that would threaten the universe. When the population of Hollywood and Washington DC sees flying saucers on the sky, a colonel, a police lieutenant, a commercial pilot, his wife and a policeman try to stop the aliens.",https://www.themoviedb.org/movie/10513,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
1933,"Life of Émile Zola, The (1937)",1937,Drama,"Biographical drama about writer Émile Zola that builds toward his public fight to expose the injustice of the Dreyfus Affair, including the famous 'J'Accuse' letter and the backlash that follows.",https://www.imdb.com/title/tt0029146/plotsummary/,filled_tmdb_tok_loose|fixed_rand300_r3_semantic,www.imdb.com,False,rand300_r3;re_audit200_hr1,OK,
1976,Friday the 13th Part 3: 3D (1982),1982,Horror,"Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge.",https://www.themoviedb.org/movie/9725,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
1978,Friday the 13th Part V: A New Beginning (1985),1985,Horror,"Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters. But as things spiral out of control and the body count rises, Tommy begins to wonder if he’s become the killer he fears most.",https://www.themoviedb.org/movie/9731,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
1984,Halloween III: Season of the Witch (1983),1983,Horror,"Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a strange mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.",https://www.themoviedb.org/movie/10676,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
1989,Prom Night III: The Last Kiss (1989),1989,Horror,"Mary Lou, the prom queen burned to death by her boyfriend back in the fifties, has escaped from hell and is once again walking the hallways of Hamilton High School, looking for blood. She chooses as her escort in world of the living Alex, an average depressed student with dreams of one day becoming a doctor. As Mary Lou begins to get back into form, the body count starts climbing and the graduating class of Hamilton High is once again smaller than expected.",https://www.themoviedb.org/movie/41828,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
1993,Child's Play 3 (1992),1992,Horror,"It's been eight years since the events in the second film, we now see that Andy is a teenager who has been enrolled in a military school. Play Pals Toy Company decides to re-release its Good Guys line, feeling that after all this time, the bad publicity has died down. As they re-used old materials, the spirit of Charles Lee Ray once again comes to life.",https://www.themoviedb.org/movie/11187,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2008,"This World, Then the Fireworks (1996)",1996,Crime|Drama|Film-Noir,"Marty Lakewood is a reporter forced to leave Chicago and his family because he had uncovered too much police corruption. He returns to his small home town on the California coast to his ailing mother and prostitute sister, with whom he had an incestuous affair. Being short of money, he seduces a woman cop in order to sell her house.",https://www.themoviedb.org/movie/60033,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2010,Metropolis (1926),1926,Sci-Fi,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",https://www.themoviedb.org/movie/19,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2014,Freaky Friday (1977),1977,Children's|Comedy,"School girl Annabel is hassled by her mother, and Mrs. Andrews is annoyed with her daughter, Annabel. They both think that the other has an easy life. On a normal Friday morning, both complain about each other and wish they could have the easy life of their daughter/mother for just one day and their wishes come true as a bit of magic puts Annabel in Mrs. Andrews' body and vice versa. They both have a Freaky Friday.",https://www.themoviedb.org/movie/16084,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2027,Mafia! (1998),1998,Comedy|Crime,"Don Roberto Luciano turns informer for the biggest Mafia trial in history, but his family pays a terrible price.",https://www.themoviedb.org/movie/82077,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2029,Billy's Hollywood Screen Kiss (1997),1997,Comedy|Romance,"Billy, a struggling young gay photographer (who likes Polaroids), tired of being the ""other man"", falls in love with Gabriel, a waiter and aspiring musician who is probably straight but possibly gay or at least curious. Billy tries to get Gabriel to model for his latest project, a series of remakes of famous Hollywood screen kisses, featuring male couples, while also trying to win his affections.",https://www.themoviedb.org/movie/17539,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2030,East Palace West Palace (Dong gong xi gong) (1997),1997,Drama,"In China, homosexuality isn't illegal, but homosexuals are routinely persecuted by police and arrested for ""hooliganism"". The film focuses on a young gay writer A-Lan who, being attracted to a young policeman, manages to have himself interrogated for a whole night. His life-story which he tells during the interrogation reflects the general repression of the Chinese society. The policeman's attitude shifts from the initial revulsion to fascination and, finally, to attraction.",https://www.themoviedb.org/movie/44322,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2031,"$1,000,000 Duck (1971)",1971,Children's|Comedy,"A financially strapped scientist brings home a duck that starts laying eggs with golden yolks, turning the family’s luck around—until nosy neighbors and government agents close in on their unbelievable secret.",https://www.rottentomatoes.com/m/the_1000000_duck,filled_manual_web,www.rottentomatoes.com,False,rand200_r1;rand300_r3,,
2040,"Computer Wore Tennis Shoes, The (1970)",1970,Children's|Comedy,"Some college students manage to persuade the town's big businessman, A. J. Arno, to donate a computer to their college. When the problem- student, Dexter Riley, tries to fix the computer, he gets an electric shock and his brain turns to a computer; now he remembers everything he reads. Unfortunately, he also remembers information which was in the computer's memory, like Arno's illegal businesses..",https://www.themoviedb.org/movie/29228,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2085,101 Dalmatians (1961),1961,Animation|Children's,"The Live action adaptation of a Disney Classic. When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement.",https://www.themoviedb.org/movie/11674,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
2092,"Return of Jafar, The (1993)",1993,Animation|Children's|Musical,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",https://www.themoviedb.org/movie/15969,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2,,
2102,Steamboat Willie (1940),1940,Animation|Children's|Comedy|Musical,"Mickey Mouse, piloting a steamboat, delights his passenger, Minnie, by making musical instruments out of the menagerie on deck.",https://www.themoviedb.org/movie/53565,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
2103,Tall Tale (1994),1994,Adventure|Children's,"A young boy draws on the inspiration of legendary western characters to find the strength to fight an evil land baron in the old west who wants to steal his family's farm and destroy their idyllic community. When Daniel Hackett sees his father Jonas gravely wounded by the villainous Stiles, his first urge is for his family to flee the danger, and give up their life on a farm which Daniel has come to despise anyway. Going alone to a lake to try to decide what to do, he falls asleep on a boat and wakes to find himself in the wild west, in the company of such ""tall tale"" legends as Pecos Bill, Paul Bunyan, John Henry and Calamity Jane. Together, they battle the same villains Daniel is facing in his ""real"" world, ending with a heroic confrontation in which the boy stands up to Stiles and his henchmen, and rallies his neighbors to fight back against land grabbers who want to destroy their town.",https://www.themoviedb.org/movie/41841,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2127,"First Love, Last Rites (1997)",1997,Drama|Romance,Joey and Sissel are two misfits spending most of their time together talking or having sex. Gradually and slowly their relationships are becoming boring for them.,https://www.themoviedb.org/movie/118452,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
2157,"Chambermaid on the Titanic, The (1998)",1998,Romance,"Horty, a French foundry worker, wins a contest and is sent to see the sailing of the Titanic. In England, Marie, saying she is a chambermaid on the Titanic and cannot get a room, asks to share his room. They do, chastely; when he awakens, she is gone, but he sees her at the sailing and gets a photo of her. When he returns home, he suspects that his wife Zoe has been sleeping with Simeon, the foundry owner. Horty goes to the bar, where his friends get him drunk and he starts telling an erotic fantasy of what happened with him and Marie, drawing a larger audience each night.",https://www.themoviedb.org/movie/115872,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",1996,Crime|Horror,Henry has wandered into a small town looking for work and a place to stay. He gets a job delivering and cleaning porto-potties and moves in with a co-worker until he gets his feet off of the ground. Henry and his new friend soon start to kill.,https://www.themoviedb.org/movie/39930,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2159,Henry: Portrait of a Serial Killer (1990),1990,Crime|Horror,"Henry likes to kill people, in different ways each time. Henry shares an apartment with Otis. When Otis' sister comes to stay, we see both sides of Henry: ""the guy next door"" and the serial killer.",https://www.themoviedb.org/movie/10692,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2163,Attack of the Killer Tomatoes! (1980),1980,Comedy|Horror,"Attack of the Killer Tomatoes is a 1978 comedy film directed by John De Bello and starring David Miller. The film is a spoof of B-movies. Made on a budget of less than USD $100,000, the story involves tomatoes becoming sentient by unknown means and revolting against humanity.",https://www.themoviedb.org/movie/2182,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",1998,Comedy,"If there's one thing this wild group of friends at an all-girls high school has learned, it's how to get what they want! So when word leaks out that their school is about to merge with an all-boys academy, some of the students strike back... and the girls wage an all-out assault in an outrageous battle of the sexes!",https://www.themoviedb.org/movie/19381,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2175,Déjà Vu (1997),1997,Drama|Romance,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.",https://www.themoviedb.org/movie/161795,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
2189,I Married A Strange Person (1997),1997,Animation,"A newlywed develops a strange lump on his neck that gives him the ability to transform people or objects at will. His wife is very upset. Meanwhile, the CEO of Smilecorp learns of this man and his ability and sees a way to achieve world domination if only the man can be taken alive. Animated movie by Bill Plympton.",https://www.themoviedb.org/movie/51942,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
2191,"Merry War, A (1997)",1997,Comedy,"Gordon Comstock quits his advertising job to write poetry, only to discover that poets, like everyone else, need money.",https://www.imdb.com/title/tt0119453/,fixed_imdb_match,www.imdb.com,False,rand200_r2,,
2213,Waltzes from Vienna (1933),1933,Comedy|Musical,A biographical operetta-style story about Johann Strauss father and son: the elder doubts the younger’s talent as the younger navigates love and ambition on the way to composing “The Blue Danube.”,https://en.wikipedia.org/wiki/Waltzes_from_Vienna,filled_tmdb|rand200_r2_fix,en.wikipedia.org,False,rand200_r2;rand300_r3,,
2215,Rich and Strange (1932),1932,Comedy|Romance,"A couple, Fred (Henry Kendall) and Emily Hill (Joan Barry) , living a mundane middle-class life in London, are given a small fortune by an uncle as an advance against their future inheritance so that they can enjoy it in the present. Immediately Fred takes leave from his job as a clerk and they leave on a cruise for ""the Orient"". Fred quickly shows his susceptibility to sea-sickness while crossing",https://www.themoviedb.org/movie/36049,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
2218,Juno and Paycock (1930),1930,Drama,"During the Irish revolution, a family earns a big inheritance. They start leading a rich life forgetting what the most important values of are. At the end, they discover they will not receive that inheritance; the family is destroyed and penniless. They must sell their home and start living like vagabonds.",https://www.themoviedb.org/movie/47695,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2223,"Farmer's Wife, The (1928)",1928,Comedy,"Dan Harrow goes to work as a driver for Samson Weaver on the Erie Canal, but his heart is set on buying a farm and settling down, even though his father was a canal man. This ambition and his distaste for fighting puzzle Molly Larkins, the girlfriend and cook of Jotham Klore, but she develops a liking for him anyway. When Samson wins $5000 in a lottery, he gives Dan a half share of his boat.",https://www.imdb.com/title/tt0026338/,filled_plot_dataset,www.imdb.com,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
2225,Easy Virtue (1927),1927,Drama,"Larita Filton is named as correspondent in a scandalous divorce case. She escapes to France to rebuild her life where she meets John Whittaker. They are later married, but John's well-to-do family finds out Larita's secret.",https://www.themoviedb.org/movie/36055,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2227,"Lodger, The (1926)",1926,Thriller,"Slade, a serial killer, is a lodger in a 19th-century family's London home. So is a singer, Kitty Langley, who definitely has caught Slade's eye. The man of the house, Robert Bonting, is recovering from a nervous breakdown caused by business reverses. So the family is initially blind to Slade's increasingly peculiar behavior, such as turning all portraits of women to face the wall and burning odds and ends in the middle of the night.",https://www.imdb.com/title/tt0037024/,filled_plot_dataset,www.imdb.com,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2228,"Mountain Eagle, The (1926)",1926,Drama,"Lieutenant Robert Banks, a young American aviator in the Lafayette Escadrille, on leave in Paris, meets Mary Gordon, a young American living abroad. Their romance is cut short by his return to the front. In an air battle, Robert brings down and captures von Baden, nicknamed the ""Grey Eagle"", and takes him to Allied headquarters in Paris, to obtain intelligence on German plans.",https://www.imdb.com/title/tt0021567/,filled_plot_dataset,www.imdb.com,False,rand200_r1;re_audit200_hr1,OK,
2230,Always Tell Your Wife (1923),1923,Comedy,"Young married couple Andrew Hinklin and Clara Hinklin née Fields, were college sweethearts, but they have started to feel that their lives are unexciting and unmotivated. Their marriage is not helped by Clara's opinionated mother living with them in their small one-bedroom apartment. Clara wishes that their life would be a little more exciting as Andrew said on their honeymoon that their married life would be.",https://www.imdb.com/title/tt0033279/,filled_plot_dataset,www.imdb.com,False,rand200_r1;re_audit200_hr1,OK,
2233,Digging to China (1998),1998,Drama,"Harriet, a ten-year old girl, lives together with her big sister and her alcoholic mother out in the countryside. The family runs a motel. Harriet is different from the others, as she owns a great creativity and has nobody to play with. Her infinite world exists only in her mind. One day, Ricky comes along. He is a grown-up, but retarded son of an elderly lady. Soon, Harriet and Ricky share their experiences of life from a different point of view and become close friends. But his mother still plans to give Ricky away into professional care in a home, because she won't live forever to be there for him",https://www.themoviedb.org/movie/31641,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2238,Seven Beauties (Pasqualino Settebellezze) (1976),1976,Comedy|Drama,"Nominated for four Academy Awards including Best Director, Seven Beauties stars Giancarlo Giannini (Swept Away) as Pasqualino Frafuso, known in Naples as ""Pasqualino Seven Beauties."" A petty thief who lives off of the profits of his seven sisters while claiming to protect their honor at any cost, Pasqualino is arrested for murder and later sent to fight in the army after committing sexual assault. The Germans capture him and he gets sent to a concentration camp where he plots to make his escape by seducing a German officer.",https://www.themoviedb.org/movie/37550,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),1975,Comedy|Drama,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue. He is stood up.",https://www.themoviedb.org/movie/37916,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
2251,"Cabinet of Dr. Ramirez, The (1991)",1991,Comedy,"The plot is similar to that of the original film with extra dialogue scenes. The film tells the story of the deranged Dr. Caligari and his faithful sleepwalking minion Cesare and their connection to a string of murders in a German mountain village, Holstenwall. The movie features a ""frame story"" in which the body of the plot is presented as a flashback, as told by Francis.",https://www.imdb.com/title/tt0441741/,filled_plot_dataset,www.imdb.com,False,rand200_r1;re_audit200_hr1,OK,
2258,Master Ninja I (1984),1984,Action,"After completing his training of ninjutsu within Japan, an American Vietnam veteran by the name of Cole (Franco Nero) visits his war buddy Frank Landers (Alex Courtney) and his newly wed wife Mary Ann Landers (Susan George), who are the owners of a large piece of farming land in the Philippines. Cole soon finds that the Landers are being repeatedly harassed by a CEO named Charles Venarius.",https://www.themoviedb.org/movie/17205,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2270,"Century of Cinema, A (1994)",1994,Documentary,"Rookie policeman Shing (Louis Koo) grapples with right and wrong in this action-packed story about Hong Kong gangsters. Assigned to go undercover, Shing is so successful in playing the part of a gang member that he becomes right-hand man to gang leader Fei Ling (Andy Lau). Shing comes to respect Fei Ling and question his original motives, but the troubled cop must make a crucial decision before rival gangs and impatient cops move in for the kill.",https://www.themoviedb.org/movie/274669,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2274,Lilian's Story (1995),1995,Drama,"For forty years Lilian Singer has been locked up in a 'loony bin' by her father. Her release is eventually secured by her eccentric Aunt Kitty and her brother, John. Lilian starts to carve out a place for herself. As she explores Sydney and the people who live and work around her she sees others looking for love. Lilian shows us it is never too late to change your life and that even unusual choices can bring contentment.",https://www.themoviedb.org/movie/122289,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2277,Somewhere in the City (1997),1997,Drama,"The film portrays life of New York City's Lower East Side inhabitants, following a therapist and the assorted residents of a tenement whose stories intersect as they chase love, survival, and small-time schemes.",https://www.tvguide.com/movies/somewhere-in-the-city/2000117884/,filled_verified,www.tvguide.com,False,rand200_r2;rand300_r3,,
2292,Overnight Delivery (1996),1996,Romance,"A man suspects his girlfriend of being unfaithful. So he sends her a letter, but than finds out that he was wrong. He has 24 hours to stop the package, prevent a disaster, and fall in love. The only problem is the delivery man will not stop until the package has been delivered.",https://www.themoviedb.org/movie/25723,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2299,"Battle of the Sexes, The (1959)",1959,Comedy,"Angela Barrows is a man-eating business woman sent by her American employer to investigate their export opportunities in Edinburgh. En route she meets Robert MacPherson a businessman who asks for her help to bring his company into the 20th Century. The staff, led by Mr Martin has other ideas though, and a battle between the old and new business methods soon breaks out.",https://www.themoviedb.org/movie/43106,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
2300,"Producers, The (1968)",1968,Comedy|Musical,"Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler.",https://www.themoviedb.org/movie/30197,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2304,Love Is the Devil (1998),1998,Drama,"Abby (Sonu Nigam) is creative head of a private Ad Agency in Mumbai, which is on the growth curve when the owner of the ad agency decides to sell it to an American multinational with Maxi (Flora Saini) as the new VP in charge of the merged entity. Abby and George (Rajendranath Zutshi), who is the account executive in the agency, do not want the merger as they feel they don't need another agency for their growth.",https://www.imdb.com/title/tt0405121/,filled_plot_dataset,www.imdb.com,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
2307,One Tough Cop (1998),1998,Action|Drama,"Detective Bo Dietl and his partner investigate the rape and murder of a nun. Meanwhile, Dietl learns that his partner has a gambling problem, and is in debt to loan sharks.",https://www.imdb.com/title/tt0122642/,filled_plot_dataset,www.imdb.com,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
2317,"Alarmist, The (1997)",1997,Comedy,"Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss Heinrich than he previously suspected.",https://www.themoviedb.org/movie/108316,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2319,Reach the Rock (1997),1997,Comedy,"A small town troublemaker (Alessandro Nivola), directionless and alienated, ends up spending a night in a jail cell, where he and the police chief (William Sadler) engage in a battle of wills and wit.",https://www.themoviedb.org/movie/63709,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
2322,Soldier (1998),1998,Action|Adventure|Sci-Fi|Thriller|War,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",https://www.themoviedb.org/movie/9425,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
2330,Hands on a Hard Body (1996),1996,Documentary,"Hands on a Hard Body: The Documentary is a 1997 film documenting an endurance competition that took place in Longview, Texas. The yearly competition pits twenty-four contestants against each other to see who can keep their hand on a pickup truck for the longest amount of time. Whoever endures the longest without leaning on the truck or squatting wins the truck.",https://www.themoviedb.org/movie/18603,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2343,"Naked Man, The (1998)",1998,Drama,Chiropractor Eddie Bliss moonlights as wrestler 'The Naked Man' until tragedy pushes him into a surreal revenge rampage against the criminals who destroyed his life.,https://en.wikipedia.org/wiki/The_Naked_Man_(1998_film),filled_tmdb_tok|filled_rand500,en.wikipedia.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2359,Waking Ned Devine (1998),1998,Comedy,"When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.",https://www.themoviedb.org/movie/10162,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2364,Godzilla (Gojira) (1984),1984,Action|Sci-Fi,"After a fishing boat is attacked, the lone survivor realizes the culprit is a resurrected Godzilla. As Japan faces the monster’s return, political tensions between the U.S. and the Soviet Union escalate, with both willing to bomb Japan to stop it.",https://www.themoviedb.org/movie/421467,fixed_auditpass4,themoviedb.org,False,rand200_r2;rand300_r3,,
2422,"Karate Kid III, The (1989)",1989,Action|Adventure|Drama,"Kreese, his life in tatters after his karate school was defeated by Daniel and Mr. Miyagi, visits Terry, a friend from Vietnam. Terry is a ruthless business man and a martial arts expert, and he vows to help Kreese take revenge on Daniel and Mr. Miyagi.",https://www.themoviedb.org/movie/10495,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2423,Christmas Vacation (1989),1989,Comedy,"This coarse bedroom farce takes place at the St. Moritz ski resort over a Christmas vacation. Among the couples whose lives intersect are a widowed artist honeymooning with his second wife, a gay man traveling with his son and his lover (and hiding each from the other), a snobbish couple from Milan who have been forced to share a suite with a pair of crass Romans, etc.",https://www.themoviedb.org/movie/42444,filled_tmdb_fuzzy,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2426,"Theory of Flight, The (1998)",1998,Comedy|Drama|Romance,"A dreamer who aspires to human flight is assigned public service after one of his attempts off a public building. This leads him to meeting a young woman, who is dying of motor neuron disease. The strong-willed woman admits her wish to be de-flowered before her death. The man, struggling to maintain his relationship with his girl friend, declines but offers to help pay for a gigolo to do the deed. The following events play off the inherent comedy and drama of the circumstances.",https://www.themoviedb.org/movie/76857,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2462,"Return of the Texas Chainsaw Massacre, The (1994)",1994,Horror,"Everyone's favorite chainsaw-wielding psychopath, Leatherface, is back for more prom-night gore, and this time he's joined by his bloodthirsty family. Four stranded yet carefree teens are taken in by a backwoods family, clueless of their host family's grisly habits. The terrified youths, including sweet Jenny, try to escape from Leatherface and his crazed clan, including the bionic Vilmer.",https://www.themoviedb.org/movie/16780,filled_tmdb_tok_loose,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2484,Tinseltown (1998),1998,Comedy,"In Hollywood it's all about who you know, and the only person two friends know is a serial killer.",https://www.themoviedb.org/movie/296543,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2486,24-hour Woman (1998),1998,Drama,Grace tries to be the perfect mother and TV producer but finds trouble in juggling both.,https://www.themoviedb.org/movie/125548,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2493,"Harmonists, The (1997)",1997,Drama,"The titular Agronomist is Jean Leopold Dominique, owner of Radio Haiti-Inter, Haiti's first independent radio station. The documentary consists of historical footage and personal interviews director Jonathan Demme conducted years earlier with Dominique.",https://www.imdb.com/title/tt0377031/,filled_plot_dataset,www.imdb.com,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",1982,Drama,In a small village in a valley everyone who reaches the age of 70 must leave the village and go to a certain mountain top to die. If anyone should refuse he/she would disgrace their family. Old Orin is 69. This winter it is her turn to go to the mountain. But first she must make sure that her eldest son Tatsuhei finds a wife.,https://www.themoviedb.org/movie/42113,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2516,Children of the Corn III (1994),1994,Horror,"Two young Gatlin residents are orphaned after the younger brother kills their father. The terror of Gatlin goes urban when the two boys are placed in the custody of two foster parents in the city. The younger brother takes some corn seeds along for the road and plants them in the courtyard of an abandoned warehouse, bringing ""He Who Walks Behind the Rows"" to the city.",https://www.themoviedb.org/movie/25749,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2519,House on Haunted Hill (1958),1958,Horror,"Frederick Loren has invited five strangers to a party of a lifetime. He is offering each of them $10,000 if they can stay the night in a house. But the house is no ordinary house. This house has a reputation for murder. Frederick offers them each a gun for protection. They all arrived in a hearse and will either leave in it $10,000 richer or leave in it dead!",https://www.themoviedb.org/movie/15856,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
2547,Harvest (1998),1998,Drama,"A DEA agent and a local sheriff have to wrestle with their consciences as they start raids on local farmers, who have started growing marijuana simply to keep their farms operational. Story focuses on a young man, who accidentally discovers that his straight-laced parents are involved in the marijuana cultivation.",https://www.themoviedb.org/movie/107946,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
